date_work,dot,port,port1,ip,ip1,domain_count,urls_count,click,here,link,suspension,dear,verifyyouraccount,html,w_count,str_count,body_richness,account_count,suspended_count,word_count,@,!,#,%,&,+,-,_,$,*,/,\,contain_account,contain_password,contain_verify,contain_reward,contain_confidentiality,contain_cancel,bank,fw,re,verify,subject_word_count,subject_str_count,subject_richness,upper
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,225,1458,0.15,0,0,169,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,31,0.13,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,161,1669,0.1,0,0,137,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,379,2250,0.17,2,0,238,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,19,0.26,1
0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,199,2268,0.09,0,0,145,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,0.12,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,717,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,42,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1023,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33,0.12,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,57,1030,0.06,0,0,54,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,8,0,0,0,0,5,6,0,0,0,0,0,0,1,579,5220,0.11,0,0,353,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,66,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,1990,0.16,0,0,212,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,49,0.16,1
0,4,0,0,3,1,2,10,0,0,0,0,0,0,0,176,1440,0.12,0,0,108,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,15,0.13,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,337,3229,0.1,0,0,148,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,458,0.18,0,0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,58,0.16,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,752,0.18,0,0,108,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,17,0.18,1
0,14,0,0,0,0,1,7,0,0,0,0,0,0,1,1290,6454,0.2,0,0,287,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,37,0.11,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,57,1037,0.05,0,0,56,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30,0.2,1
0,2,0,0,0,0,2,2,0,0,0,0,1,0,1,423,3950,0.11,0,0,222,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,58,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,570,0.17,0,0,66,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,34,0.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,664,0.17,0,0,87,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0.13,1
0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,739,12018,0.06,0,0,360,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
1,6,0,0,0,0,2,2,0,0,0,0,0,0,1,1260,7103,0.18,0,0,557,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,9,53,0.17,1
0,10,0,0,0,0,3,5,0,0,0,0,0,0,1,1237,26708,0.05,0,0,514,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,106,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,1990,0.16,0,0,212,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,19,0.21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,756,0.22,0,0,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,0.2,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,370,2507,0.15,0,0,245,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0.13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421,1437,0.29,0,0,177,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9,53,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,154,1647,0.09,0,0,135,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0.22,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,8,602,0.01,0,0,8,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,62,0.02,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,100,600,0.17,0,0,67,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,54,0.13,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,350,3697,0.09,0,0,181,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,14,0.21,1
0,4,0,0,2,1,2,7,0,0,0,0,0,0,0,160,1341,0.12,0,0,102,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,19,0.16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1302,0.14,0,0,135,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,31,0.13,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1682,0.16,0,0,186,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,63,0.27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526,2158,0.24,0,0,221,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,53,0.21,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1016,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,34,0.21,1
0,5,0,0,0,0,2,4,0,0,0,0,0,0,1,83,5981,0.01,0,0,77,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,58,0.03,1
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,93,0.05,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,34,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,91,1204,0.08,0,0,75,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0.23,0
1,4,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1217,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,142,0.01,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,742,3495,0.21,0,0,299,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,53,0.21,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1028,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2116,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,61,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,231,1908,0.12,0,0,152,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,24,0.21,1
0,4,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2051,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,74,0.01,1
0,6,0,0,0,0,4,5,0,0,0,0,0,0,0,252,1928,0.13,0,0,184,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24,0.12,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,2050,0.16,0,0,220,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,995,1437,0.69,0,0,63,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0.17,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,136,0.01,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0.02,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,2050,0.16,0,0,220,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,274,2266,0.12,0,0,214,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0.23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,20667,0,0,0,13,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,0.13,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,311,3294,0.09,0,0,142,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,87,608,0.14,0,0,66,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,37,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,2794,0.13,0,0,249,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1028,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,0.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,321,1119,0.29,0,0,141,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,53,0.21,1
0,14,0,0,0,0,1,7,0,0,0,0,0,0,1,2120,8717,0.24,0,0,344,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,37,0.11,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,458,4755,0.1,0,0,235,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,14,0.21,1
0,12,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8758,0.08,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,601,4901,0.12,0,0,344,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,68,0.18,1
0,5,0,0,0,0,2,4,0,0,0,0,0,0,1,83,5981,0.01,0,0,77,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,58,0.03,1
1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,100,600,0.17,0,0,67,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,54,0.13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,1491,0.14,0,0,159,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,35,0.14,1
0,9,0,0,0,0,3,4,0,0,0,0,0,0,1,463,3048,0.15,0,0,244,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,96,0.18,1
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,9,244,0.04,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,36,0.17,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352,1298,0.27,0,0,160,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,53,0.17,1
0,2,0,0,0,0,1,2,0,0,0,0,1,0,1,132,1555,0.08,0,0,117,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,43,0.09,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,839,0.14,0,0,90,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,53,0.17,1
0,116,0,0,0,0,58,58,0,0,0,0,0,0,1,3052,15747,0.19,0,0,326,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,34,0.18,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,265,2507,0.11,0,0,137,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,42,0.14,1
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,5,143,0.03,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,37,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,609,0.1,0,0,54,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,16919,0,0,0,13,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,0.13,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0.17,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,13,307,0.04,0,0,13,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,73,0.18,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,356,3061,0.12,0,0,124,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,236,960,0.25,0,0,56,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30,0.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,2056,0.15,0,0,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,42,0.21,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,89,1181,0.08,0,0,71,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,27,0.19,0
0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,823,9203,0.09,0,0,325,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,25,0.16,1
0,6,0,0,0,0,2,4,0,0,0,0,1,0,0,596,4443,0.13,0,0,388,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,31,0.13,1
0,2,0,0,0,0,1,2,0,0,0,0,1,0,1,132,1555,0.08,0,0,117,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,43,0.09,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,7303,32198,0.23,0,0,424,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,30,0.3,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1016,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,34,0.21,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,587,2865,0.2,0,0,260,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9,53,0.17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0.1,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,19,171,0.11,0,0,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,1
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,153,917,0.17,0,0,105,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,13,0.15,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1053,7497,0.14,0,0,250,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0.23,1
0,13,0,0,0,0,3,6,0,0,0,0,0,0,1,684,4498,0.15,0,0,280,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,81,0.15,1
0,0,0,0,2,1,1,5,0,0,0,0,0,0,0,223,2263,0.1,0,0,163,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,38,0.11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,1990,0.16,0,0,212,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,19,0.21,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,321,3443,0.09,0,0,152,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,0.2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1616,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,24,0.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,8899,0.13,0,0,669,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,43,0.12,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1011,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,19,0.26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,2056,0.15,0,0,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,42,0.21,0
0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,19,3111,0.01,0,0,18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,56,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,91,1204,0.08,0,0,75,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0.23,0
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,323,2785,0.12,0,0,42,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,66,0.02,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,91,1200,0.08,0,0,74,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,35,0.17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,677,3239,0.21,0,0,337,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11,53,0.21,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,136,0.01,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0.02,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,132,877,0.15,0,0,100,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,4,0,0,0,0,2,2,0,0,0,0,0,0,1,57,1052,0.05,0,0,54,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,11,0,0,0,0,4,6,0,0,0,0,0,0,1,743,8704,0.09,0,0,313,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,0.19,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,116,1693,0.07,0,0,86,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,32,0.22,1
0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,5,143,0.03,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,37,0.14,1
0,11,1,3,4,1,3,5,0,0,0,0,0,0,1,627,2856,0.22,0,0,66,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,32,0.19,1
0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,169,1402,0.12,0,0,135,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,624,4516,0.14,0,0,224,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,72,0.17,1
0,2,0,0,0,0,1,2,0,0,0,0,1,0,1,64,592,0.11,0,0,56,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,37,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0.11,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,54,1023,0.05,0,0,50,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,33,0.12,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1149,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,2794,0.13,0,0,249,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,28,0.14,1
0,6,0,0,0,0,2,3,0,0,0,0,0,0,1,138,3718,0.04,0,0,97,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,32,0.12,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0.16,1
1,2,0,0,0,0,1,2,0,0,0,0,1,0,1,64,595,0.11,0,0,57,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,32,0.19,1
0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,19,3111,0.01,0,0,18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,56,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,98,1426,0.07,0,0,68,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,2341,0.18,0,0,197,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,3379,0.16,0,0,313,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0.17,1
0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,161,1665,0.1,0,0,137,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,25,0.2,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,53,1017,0.05,0,0,49,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,27,0.22,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,98,0.01,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,70,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,585,0.17,0,0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0.18,1
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54,364,0.15,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0.27,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54,364,0.15,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0.27,1
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,344,2873,0.12,0,0,231,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,41,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,106,643,0.16,0,0,81,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,40,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,3466,0.14,0,0,304,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,41,0.17,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1259,6455,0.2,0,0,461,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,26,0.19,1
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,438,2790,0.16,0,0,264,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,885,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,54,0.02,1
1,3,0,0,0,0,1,1,0,0,0,0,0,0,1,33,253,0.13,0,0,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,32,0.19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9054,16639,0.54,0,0,344,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,37,0.19,1
0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,91,1194,0.08,0,0,75,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,0.17,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,172,998,0.17,0,0,124,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,28,0.21,0
1,3,0,0,0,0,1,1,0,0,0,0,0,0,1,33,253,0.13,0,0,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,32,0.19,1
0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,32,345,0.09,0,0,32,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,36,0.25,1
